host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
1725521,1.31406,103.88269,2,35,3.41,16,127,6,2,True,False,False,168.67319277108433
26823765,1.30634,103.84011,3,76,1.63,6,158,0,4,True,False,False,188.13186813186815
146058722,1.31162,103.88994,30,0,0.0,1,365,6,0,False,True,False,168.67319277108433
108773366,1.32553,103.85078,1,0,0.0,109,178,0,1,False,True,False,177.3125
8948251,1.31439,103.88222,18,2,0.15,83,353,6,1,False,True,False,168.67319277108433
23336011,1.28103,103.84884,7,14,0.63,40,329,3,3,True,False,False,207.91666666666666
8492007,1.30916,103.87812,2,2,0.15,203,305,6,2,True,False,False,168.67319277108433
263650823,1.31683,103.85736,2,1,0.51,1,0,0,0,False,True,False,159.83821478382148
159031223,1.2999,103.88529,7,5,1.04,15,155,6,3,True,False,False,159.83821478382148
234870042,1.31004,103.87668,3,0,0.0,28,305,6,2,True,False,False,168.67319277108433
31464513,1.32861,103.84341,10,4,0.12,114,365,0,1,True,False,False,177.3125
173904781,1.30013,103.85844,30,2,0.44,8,305,0,3,True,False,False,207.91666666666666
31464513,1.31523,103.85706,5,0,0.0,114,338,0,4,True,False,False,159.83821478382148
277326066,1.31161,103.88476,3,3,3.0,2,223,6,4,True,False,False,168.67319277108433
23722617,1.29638,103.83975,5,37,0.7,84,70,3,3,True,False,False,167.0909090909091
29420853,1.31568,103.85286,3,10,0.78,141,329,0,3,True,False,False,159.83821478382148
191309433,1.314,103.8836,10,5,0.39,4,2,6,2,False,True,False,168.67319277108433
31464513,1.29924,103.85136,30,0,0.0,114,362,0,2,True,False,False,188.51497005988023
31464513,1.31042,103.87689,4,3,0.31,114,356,6,2,True,False,False,168.67319277108433
553120,1.2946,103.83182,3,4,2.45,1,76,3,4,True,False,False,184.59677419354838
151316863,1.30092,103.86016,1,5,0.27,7,303,0,0,False,True,False,188.51497005988023
262337792,1.29475,103.83729,6,0,0.0,11,346,3,4,False,True,False,167.0909090909091
37278526,1.31504,103.80376,2,6,0.13,1,0,2,4,True,False,False,164.7263157894737
131127587,1.31652,103.83092,1,12,0.44,1,0,0,4,False,True,False,210.3684210526316
31464513,1.32329,103.85201,10,3,0.08,114,365,0,1,True,False,False,177.3125
29420853,1.32134,103.85346,20,1,0.2,141,261,0,3,True,False,False,177.3125
103099105,1.28131,103.84676,1,2,0.11,4,359,3,0,False,False,True,141.7289719626168
14521708,1.3148,103.88593,14,16,0.61,67,90,6,2,True,False,False,168.67319277108433
220918641,1.29394,103.82303,2,0,0.0,14,0,3,3,True,False,False,210.3684210526316
29420853,1.32081,103.86483,25,0,0.0,141,365,0,2,True,False,False,159.83821478382148
201034613,1.30515,103.84827,3,0,0.0,67,243,0,2,True,False,False,188.13186813186815
29420853,1.32794,103.86465,5,3,1.14,141,304,0,2,True,False,False,159.83821478382148
80570036,1.31806,103.84212,1,9,0.53,22,137,0,2,True,False,False,177.3125
208192255,1.3358,103.86754,3,1,0.25,1,0,0,1,True,False,False,179.0
